Make,Variant,Length (ft),Geographic Region,Country/Region/State ,Listing Price (USD),Year,IsCatamarans,LOA,LWL,Beam,SA,Draft,Displacement,GDP,Gini,YearDis
Seawind,1260,41,USA,Florida,595000,2018,1,12.45,12.45,6.8,94.2,1.16,8200,51601.01,48.43,2
Lagoon,450S,45.8,USA,Florida,649900,2018,1,13.96,13.26,7.87,129.88,1.3,15003,51601.01,48.43,2
Lagoon,450S,45.8,USA,Florida,649900,2018,1,13.96,13.26,7.87,129.88,1.3,15003,51601.01,48.43,2
Leopard,45,45,USA,Florida,689000,2019,1,13.72,13.08,7.37,110,1.5,14900,51601.01,48.43,1
Leopard,45,45,USA,Florida,689000,2019,1,13.72,13.08,7.37,110,1.5,14900,51601.01,48.43,1
Antares,44i,44,USA,Florida,749000,2012,1,13.41,13.26,6.63,78.87,1.22,10206,51601.01,48.43,8
Lagoon,52,52,USA,Florida,759000,2013,1,15.85,15.06,8.74,155.98,1.55,26038,51601.01,48.43,7
Dufour,380,38,Caribbean,U.S. Virgin Islands,99950,2013,0,9.35,7.7,3.25,40.78,1.7,3792,65120,41.5,7
Jeanneau,Sun Odyssey 42i,42,Caribbean,U.S. Virgin Islands,129000,2009,0,12.85,11.6,4.13,70.79,2.13,8410,65120,41.5,11
Beneteau,Oceanis 43,43,Caribbean,U.S. Virgin Islands,129000,2011,0,13.15,11.75,3.94,79.9,1.7,8845,65120,41.5,9
Hunter,45 Center Cockpit,45,Caribbean,Puerto Rico,174900,2008,0,11.98,11.94,6.91,90.95,1.35,8502,65120,41.5,12
Dufour,412 GL,40,Caribbean,Puerto Rico,199900,2016,0,12.35,11.15,4.2,70.98,2.1,8940,65120,41.5,4
Leopard,47,47,Caribbean,U.S. Virgin Islands,235000,2005,1,14.27,12.75,7.39,123.93,1.32,10170,65120,41.5,15
Fountaine Pajot,Orana 44,43,Caribbean,Puerto Rico,315000,2007,1,13.1,13.1,7.35,109.9,1.1,9800,65120,41.5,13
Leopard,44,42.5,Caribbean,U.S. Virgin Islands,339000,2011,1,12.98,12.7,7.25,122.91,1.27,12615,65120,41.5,9
Leopard,44,42.5,Caribbean,U.S. Virgin Islands,339000,2011,1,12.98,12.7,7.25,122.91,1.27,12615,65120,41.5,9
Lagoon,500,51,Caribbean,U.S. Virgin Islands,443813,2011,1,15.54,14.94,8.53,110.83,1.4,17603,65120,41.5,9
Lagoon,450,45.8,Caribbean,U.S. Virgin Islands,475000,2011,1,13.96,13.26,7.87,129.88,1.3,15003,65120,41.5,9
Leopard,40,39,Caribbean,U.S. Virgin Islands,489000,2018,1,12.4,10,3.83,72.46,1.92,9480,65120,41.5,2
Lagoon,450,45.8,Caribbean,Puerto Rico,495000,2016,1,13.96,13.26,7.87,129.88,1.3,15003,65120,41.5,4
Lagoon,500,51,Caribbean,U.S. Virgin Islands,499000,2011,1,15.54,14.94,8.53,110.83,1.4,17603,65120,41.5,9
Lagoon,500,51,Caribbean,Puerto Rico,499000,2012,1,15.54,14.94,8.53,110.83,1.4,17603,65120,41.5,8
Lagoon,42,42.5,Caribbean,U.S. Virgin Islands,499000,2019,1,12.95,11.81,6.91,103.96,1.35,7507,65120,41.5,1
Lagoon,450S,45.8,Caribbean,Puerto Rico,545000,2018,1,13.96,13.26,7.87,129.88,1.3,15003,65120,41.5,2
Fountaine Pajot,Helia 44,43.6,Caribbean,U.S. Virgin Islands,582000,2016,1,13.3,12.64,7.4,69.96,1.15,10800,65120,41.5,4
Fountaine Pajot,Helia 44 Evolution,43.6,Caribbean,U.S. Virgin Islands,582000,2016,1,13.3,13.1,7.36,105,1.45,10900,65120,41.5,4
Lagoon,450F,45.8,Caribbean,U.S. Virgin Islands,599000,2017,1,13.96,13.26,7.87,129.88,1.3,15003,65120,41.5,3
Jeanneau,Sun Odyssey 54 DS,55,Caribbean,Puerto Rico,629000,2016,0,16.74,14.78,4.85,112.78,1.98,17000,65120,41.5,4
Lagoon,52,52,Caribbean,U.S. Virgin Islands,995000,2017,1,15.85,15.06,8.74,155.98,1.55,26038,65120,41.5,3
Fountaine Pajot,SABA 50,49,Caribbean,U.S. Virgin Islands,1039617,2017,1,14.98,14.3,7.99,119.94,1.25,15474,65120,41.5,3
Lagoon,52F,52,Caribbean,U.S. Virgin Islands,1100000,2017,1,15.85,15.06,8.74,155.98,1.55,26038,65120,41.5,3
Lagoon,52F,52,Caribbean,U.S. Virgin Islands,1260030,2018,1,15.85,15.06,8.74,155.98,1.55,26038,65120,41.5,2
Fountaine Pajot,SABA 50,49,USA,Florida,765000,2015,1,14.98,14.3,7.99,119.94,1.25,15474,51601.01,48.43,5
Fountaine Pajot,Saona 47,45.7,USA,Florida,828000,2018,1,14.02,14.02,7.71,74.97,1.28,13800,51601.01,48.43,2
Fountaine Pajot,Saona 47,45.7,USA,Florida,828000,2018,1,14.02,14.02,7.71,74.97,1.28,13800,51601.01,48.43,2
Fountaine Pajot,Saona 47,45.7,USA,Florida,874000,2019,1,14.02,14.02,7.71,74.97,1.28,13800,51601.01,48.43,1
Fountaine Pajot,Saona 47,45.7,USA,Florida,874000,2019,1,14.02,14.02,7.71,74.97,1.28,13800,51601.01,48.43,1
Privilege,Series 5,56,USA,Florida,999000,2015,1,13.85,11.44,4.18,99.26,1.9,10900,51601.01,48.43,5
Lagoon,52,52,USA,Florida,1045000,2017,1,15.85,15.06,8.74,155.98,1.55,26038,51601.01,48.43,3
Privilege,Series 5,56,USA,Florida,1200000,2015,1,13.85,11.44,4.18,99.26,1.9,10900,51601.01,48.43,5
Privilege,Series 5,56,USA,Florida,1495000,2019,1,13.85,11.44,4.18,99.26,1.9,10900,51601.01,48.43,1
Beneteau,Oceanis 423,43,USA,Georgia,145900,2006,0,13.15,11.75,3.94,79.9,1.7,8845,59559.18,48.01,14
Beneteau,First 44.7,44,USA,Georgia,149000,2006,0,13.66,11.48,3.96,95.88,2.08,9129,59559.18,48.01,14
Cabo Rico,42,46,USA,Georgia,274000,2007,0,14.17,9.75,3.86,84.45,1.6,12156,59559.18,48.01,13
Elan,Impression 40,39,USA,Georgia,275000,2016,0,11.9,10,3.91,76.02,1.8,8000,59559.18,48.01,4
Lagoon,440,44.6,USA,Georgia,379000,2005,1,13.61,12.75,7.7,79.9,1.3,12150,59559.18,48.01,15
Beneteau,First 40.7,39,USA,Hawaii,160000,2006,0,11.96,10.62,3.76,74.88,2.36,6900,63158.48,43.22,14
Beneteau,Oceanis 50,49,USA,Hawaii,275000,2011,0,15.1,13.3,4.5,109.9,1.7,12453,63158.48,43.22,9
Jeanneau,Sun Odyssey 40.3,40,USA,Illinois,114900,2005,0,12.2,10.74,3.95,63.82,1.95,8090,69427.48,47.68,15
Jeanneau,Sun Odyssey 40.3,40,USA,Illinois,118900,2005,0,12.2,10.74,3.95,63.82,1.95,8090,69427.48,47.68,15
Beneteau,First 40.7,39,USA,Illinois,124500,2005,0,11.96,10.62,3.76,74.88,2.36,6900,69427.48,47.68,15
Jeanneau,Sun Odyssey 40.3,40,USA,Illinois,129500,2006,0,12.2,10.74,3.95,63.82,1.95,8090,69427.48,47.68,14
Tartan,4300,43,USA,Illinois,475000,2011,0,13.13,11.54,3.81,92.35,2.51,9877,69427.48,47.68,9
Beneteau,43,43,USA,Louisiana,159900,2008,0,13.11,11.61,4.11,86.77,1.65,8875,54850.84,48.76,12
Beneteau,Oceanis 46,47,USA,Louisiana,185000,2008,0,14.4,12.2,4.25,81.57,2.05,10565,54850.84,48.76,12
Beneteau,Oceanis 45,45,USA,Louisiana,229000,2012,0,13.84,12.8,4.5,99.96,2.16,9547,54850.84,48.76,8
Jeanneau,Sun Odyssey 44 DS,44,USA,Louisiana,235000,2012,0,13.34,12,4.24,77.57,2.2,9750,54850.84,48.76,8
Beneteau,Oceanis 41.1,40,USA,Louisiana,274000,2017,0,12.43,11.37,4.2,82,2.19,7836,54850.84,48.76,3
J Boats,J 122,40,USA,Louisiana,440000,2018,0,12.19,10.55,3.63,80.36,2.2,6759,54850.84,48.76,2
Hunter,44,44,USA,Maine,165900,2005,0,15.15,13.28,7.15,125.3,3,9390,50420.19,45.16,15
Morris,M42X,42,USA,Maine,795000,2015,0,12.88,9.14,3.43,70.51,1.75,7384,50420.19,45.16,5
Hunter,38,38,USA,Maryland,69000,2005,0,11.63,10.57,3.94,92.07,1.98,8320,68051.81,45,15
Hunter,41 Aft Cockpit,40,USA,Maryland,124900,2005,0,11.98,11.94,6.91,90.95,1.35,8502,68051.81,45,15
Catalina,387,38,USA,Maryland,125000,2005,0,12.14,9.88,3.76,66.89,2.18,8618,68051.81,45,15
C&C,115,38,USA,Maryland,129000,2006,0,11.51,10.06,3.63,72.56,2.03,5352,68051.81,45,14
Catalina,387,38,USA,Maryland,135900,2006,0,12.14,9.88,3.76,66.89,2.18,8618,68051.81,45,14
Beneteau,Oceanis 43,43,USA,Maryland,144900,2005,0,13.15,11.75,3.94,79.9,1.7,8845,68051.81,45,15
Beneteau,Oceanis 423,43,USA,Maryland,147900,2005,0,13.15,11.75,3.94,79.9,1.7,8845,68051.81,45,15
Beneteau,Oceanis 40,40,USA,Maryland,159900,2011,0,12.15,10.35,3.91,63.27,1.9,8260,68051.81,45,9
Hunter,45 Center Cockpit,45,USA,Maryland,167500,2006,0,11.98,11.94,6.91,90.95,1.35,8502,68051.81,45,14
Hunter,45 Center Cockpit,45,USA,Maryland,175900,2007,0,11.98,11.94,6.91,90.95,1.35,8502,68051.81,45,13
Beneteau,Oceanis 473,47,USA,Maryland,195000,2005,0,14.3,13.36,4.32,83.43,1.7,11012,68051.81,45,15
Jeanneau,Sun Odyssey 42 DS,42,USA,Maryland,195000,2012,0,12.93,11.6,4.13,71.35,2.13,8925,68051.81,45,8
Dufour,410 GL,40,USA,Maryland,220000,2013,0,12.4,11.2,4.2,79.9,2.1,8940,68051.81,45,7
Dufour,455 GL,45,Europe,Denmark,159171,2007,0,13.76,11.91,4.3,78.87,2.01,10426,59592,25.2,13
Bavaria,40 Cruiser,40,Europe,Denmark,160867,2011,0,12.99,11.4,3.99,85.47,1.8,9200,59592,25.2,9
Hanse,470e,47,Europe,Denmark,199990,2006,0,14.31,12.6,4.46,110.18,2.35,12200,59592,25.2,14
Hanse,540,52,Europe,Denmark,258730,2007,0,16.08,14.6,4.91,133.32,2.8,18700,59592,25.2,13
Nauticat,44,43,Europe,Denmark,321907,2005,0,13.31,11.51,3.71,113.99,1.8,14515,59592,25.2,15
Jeanneau,53,53,Europe,Denmark,341932,2011,0,10.75,7.3,3.1,60,1.72,4200,59592,25.2,9
X-Yachts,50,50,Europe,Denmark,358209,2006,0,15.24,13.14,4.28,124.68,3,12400,59592,25.2,14
Hallberg-Rassy,40,40,Europe,Denmark,407217,2007,0,12.4,10.6,3.82,80.8,1.99,10000,59592,25.2,13
X-Yachts,Xp 44,44,Europe,Denmark,498026,2012,0,13.88,11.89,4.07,105.91,2.3,8650,59592,25.2,8
Lagoon,380 S2,38,USA,Maryland,226900,2007,1,11.58,10,3.66,79.99,2.07,6200,68051.81,45,13
Beneteau,Oceanis 41,40,USA,Maryland,229000,2013,0,12.38,11.3,4.2,83.8,2.05,8450,68051.81,45,7
Beneteau,Oceanis 41,40,USA,Maryland,230000,2015,0,12.38,11.3,4.2,83.8,2.05,8450,68051.81,45,5
Jeanneau,Sun Odyssey 45 DS,45,USA,Maryland,240000,2011,0,13.75,11.45,4.37,99.6,2.05,9900,68051.81,45,9
Jeanneau,Sun Odyssey 45 DS,45,USA,Maryland,245000,2011,0,13.75,11.45,4.37,99.6,2.05,9900,68051.81,45,9
Hunter,49,50,USA,Maryland,249000,2007,0,15.22,13.36,4.5,118.64,1.68,14884,68051.81,45,13
Island Packet,SP Cruiser,41,USA,Maryland,265900,2007,0,12.52,10.59,3.89,66.33,1.12,10433,68051.81,45,13
Catalina,445,44,USA,Maryland,275000,2010,0,13.54,11.68,4.14,79.53,2.11,10659,68051.81,45,10
Hunter,50 Center Cockpit,50,USA,Maryland,277500,2011,0,11.98,11.94,6.91,90.95,1.35,8502,68051.81,45,9
Sabre,426,42,USA,Maryland,285000,2006,0,12.95,10.97,4.09,85.47,2.08,10886,68051.81,45,14
Southerly,135,44,USA,Maryland,295000,2007,0,16.2,14.55,4.93,133.32,2.77,19000,68051.81,45,13
Hallberg-Rassy,40,40,USA,Maryland,299500,2008,0,12.4,10.6,3.82,80.8,1.99,10000,68051.81,45,12
Lagoon,440,44.6,USA,Maryland,310000,2007,1,13.61,12.75,7.7,79.9,1.3,12150,68051.81,45,13
Fountaine Pajot,Orana 44,43,USA,Maryland,320000,2007,1,13.1,13.1,7.35,109.9,1.1,9800,68051.81,45,13
Hanse,455,44,USA,Maryland,329500,2017,0,13.55,12.2,4.38,102.99,2.25,11600,68051.81,45,3
Lagoon,440,44.6,USA,Maryland,359000,2008,1,13.61,12.75,7.7,79.9,1.3,12150,68051.81,45,12
Hallberg-Rassy,43,44,USA,Maryland,389000,2008,0,13.57,11.75,4.08,92.81,2,12700,68051.81,45,12
Lagoon,420,41,USA,Maryland,389900,2008,1,12.6,12.29,7.49,75.16,1.27,7276,68051.81,45,12
Island Packet,465,48,USA,Maryland,450000,2010,0,14.86,11.61,4.37,83.98,1.52,15649,68051.81,45,10
Passport,470,47,USA,Maryland,489000,2006,0,14.33,11.91,4.32,103.12,2.06,13885,68051.81,45,14
Passport,470 Center Cockpit,47,USA,Maryland,495000,2009,0,11.98,11.94,6.91,90.95,1.35,8502,68051.81,45,11
Lagoon,440,44.6,USA,Maryland,525000,2009,1,13.61,12.75,7.7,79.9,1.3,12150,68051.81,45,11
Bali,4.3 LOFT,43,USA,Maryland,549000,2018,1,13.1,12.6,7.12,93.83,0.95,11300,68051.81,45,2
Jeanneau,Sun Odyssey 54 DS,55,USA,Maryland,575000,2018,0,16.74,14.78,4.85,112.78,1.98,17000,68051.81,45,2
Jeanneau,Sun Odyssey 54 DS,55,USA,Maryland,579000,2017,0,16.74,14.78,4.85,112.78,1.98,17000,68051.81,45,3
Fountaine Pajot,Helia 44,43.6,USA,Maryland,589000,2016,1,13.3,12.64,7.4,69.96,1.15,10800,68051.81,45,4
Oyster,54,54,USA,Maryland,615000,2010,0,14.81,12.36,4.41,119.94,2.16,16000,68051.81,45,10
Passport,Vista 515 Center Cockpit,51,USA,Maryland,635000,2006,0,12.52,10.59,3.89,66.33,1.12,10433,68051.81,45,14
Passport,545 Aft Cockpit,54,USA,Maryland,895000,2015,0,16.61,13.86,4.62,128.67,1.98,17463,68051.81,45,5
Passport,Vista 545 Center Cockpit,54,USA,Maryland,935000,2012,0,12.52,10.59,3.89,66.33,1.12,10433,68051.81,45,8
Hunter,38,38,USA,Massachusetts,105000,2008,0,11.63,10.57,3.94,92.07,1.98,8320,83913.41,48.19,12
Catalina,42 MK II,42,USA,Massachusetts,159900,2006,0,12.76,10.97,4.22,74.04,2.03,9299,83913.41,48.19,14
Hunter,45 Center Cockpit,45,USA,Massachusetts,173000,2007,0,11.98,11.94,6.91,90.95,1.35,8502,83913.41,48.19,13
Hunter,40,40,USA,Massachusetts,186500,2013,0,12.06,9.91,4.09,73.11,1.98,7893,83913.41,48.19,7
Beneteau,Oceanis 50,49,USA,Massachusetts,199900,2007,0,15.1,13.3,4.5,109.9,1.7,12453,83913.41,48.19,13
J Boats,J 122,40,USA,Massachusetts,219000,2007,0,12.19,10.55,3.63,80.36,2.2,6759,83913.41,48.19,13
Beneteau,Oceanis 45,45,USA,Massachusetts,249000,2013,0,13.84,12.8,4.5,99.96,2.16,9547,83913.41,48.19,7
Hanse,415,40,USA,Massachusetts,259000,2018,0,12.4,11.4,4.17,83.52,2.1,8900,83913.41,48.19,2
Fountaine Pajot,Lucia 40,39,USA,Massachusetts,395000,2016,1,11.73,11.73,6.61,57.97,1.2,8900,83913.41,48.19,4
Privilege,495,47,USA,Massachusetts,429900,2007,1,14.33,13.42,7.32,129.97,1.35,10400,83913.41,48.19,13
Hunter,38,38,USA,Michigan,99000,2007,0,11.63,10.57,3.94,92.07,1.98,8320,52813.29,46.24,13
Hunter,41 DS,40,USA,Michigan,124900,2005,0,12.29,10.82,4.04,72.37,1.98,8800,52813.29,46.24,15
Jeanneau,Sun Odyssey 40.3,40,USA,Michigan,126500,2005,0,12.2,10.74,3.95,63.82,1.95,8090,52813.29,46.24,15
Beneteau,Oceanis 40,40,USA,Michigan,139000,2008,0,12.15,10.35,3.91,63.27,1.9,8260,52813.29,46.24,12
Jeanneau,Sun Odyssey 42 DS,42,USA,Michigan,168000,2007,0,12.93,11.6,4.13,71.35,2.13,8925,52813.29,46.24,13
Hunter,45 DS,45,USA,Michigan,210000,2008,0,13.66,11.94,4.42,77.39,1.98,10404,52813.29,46.24,12
Hunter,49,50,USA,Michigan,219900,2008,0,15.22,13.36,4.5,118.64,1.68,14884,52813.29,46.24,12
Jeanneau,Sun Odyssey 50 DS,49,USA,Michigan,244900,2008,0,15.07,13.12,4.49,101.1,2.15,13400,52813.29,46.24,12
Jeanneau,Sun Odyssey 49,49,USA,Michigan,249900,2006,0,14.98,12.9,4.5,93.37,2.36,12600,52813.29,46.24,14
Jeanneau,Sun Odyssey 439,43,USA,Michigan,275000,2014,0,13.34,12,4.24,85.19,2.2,9880,52813.29,46.24,6
Jeanneau,Sun Odyssey 49,49,USA,Michigan,279900,2006,0,14.98,12.9,4.5,93.37,2.36,12600,52813.29,46.24,14
Beneteau,Oceanis 45,45,USA,Michigan,388000,2018,0,13.84,12.8,4.5,99.96,2.16,9547,52813.29,46.24,2
Passport,470 Center Cockpit,47,USA,Michigan,524500,2008,0,11.98,11.94,6.91,90.95,1.35,8502,52813.29,46.24,12
Beneteau,Oceanis 43,43,USA,Mississippi,169000,2008,0,13.15,11.75,3.94,79.9,1.7,8845,38576.03,47.75,12
Hunter,38,38,USA,New Jersey,89900,2006,0,11.63,10.57,3.94,92.07,1.98,8320,68643.64,47.59,14
Catalina,42 MK II,42,USA,New Jersey,159800,2007,0,12.76,10.97,4.22,74.04,2.03,9299,68643.64,47.59,13
Jeanneau,Sun Odyssey 409,40,USA,New Jersey,189000,2012,0,14.78,13.23,4.47,108.98,2.23,11290,68643.64,47.59,8
Beneteau,Oceanis 46,47,USA,New Jersey,198900,2008,0,14.4,12.2,4.25,81.57,2.05,10565,68643.64,47.59,12
Beneteau,Oceanis 41,40,USA,New Jersey,239900,2015,0,12.38,11.3,4.2,83.8,2.05,8450,68643.64,47.59,5
Catalina,445,44,USA,New Jersey,374900,2018,0,13.54,11.68,4.14,79.53,2.11,10659,68643.64,47.59,2
Jeanneau,Sun Odyssey 39i,39,USA,New York,89000,2008,0,11.86,10.71,3.88,62.25,2,7330,88492.85,50.83,12
Beneteau,Cyclades 39.3 ,39,USA,New York,90838,2006,0,11.97,10.67,3.95,59.37,1.9,7095,88492.85,50.83,14
Hunter,38,38,USA,New York,94500,2006,0,11.63,10.57,3.94,92.07,1.98,8320,88492.85,50.83,14
Hunter,38,38,USA,New York,104000,2008,0,11.63,10.57,3.94,92.07,1.98,8320,88492.85,50.83,12
Hunter,38,38,USA,New York,108551,2006,0,11.63,10.57,3.94,92.07,1.98,8320,88492.85,50.83,14
Hunter,38,38,USA,New York,109335,2005,0,11.63,10.57,3.94,92.07,1.98,8320,88492.85,50.83,15
Hunter,38,38,USA,New York,115900,2009,0,11.63,10.57,3.94,92.07,1.98,8320,88492.85,50.83,11
Hunter,38,38,USA,New York,117300,2006,0,11.63,10.57,3.94,92.07,1.98,8320,88492.85,50.83,14
Jeanneau,Sun Odyssey 40.3,40,USA,New York,124900,2005,0,12.2,10.74,3.95,63.82,1.95,8090,88492.85,50.83,15
Hunter,41 DS,40,USA,New York,139000,2006,0,12.29,10.82,4.04,72.37,1.98,8800,88492.85,50.83,14
Beneteau,Oceanis 423,43,USA,New York,139900,2006,0,13.15,11.75,3.94,79.9,1.7,8845,88492.85,50.83,14
Dufour,385 GL,38,Caribbean,Netherlands Antilles,86000,2005,0,11.72,9.42,3.93,57.97,1.76,6980,52476,29.2,15
Jeanneau,Sun Odyssey 49i,49,Caribbean,Sint Maarten (Dutch part),99999,2008,0,15.07,12.98,4.49,92.35,2.15,12600,52476,29.2,12
Lagoon,380,38,Caribbean,Netherlands Antilles,149000,2016,1,11.55,11,6.53,77.02,1.15,7260,52476,29.2,4
Hanse,445,44,Caribbean,Sint Maarten (Dutch part),169000,2012,0,13.52,12.2,4.38,94.85,2.25,11000,52476,29.2,8
Hunter,OV,49,Caribbean,Sint Maarten (Dutch part),219000,2010,0,4.98,4.75,1.88,12.54,0.84,227,52476,29.2,10
Lagoon,400,39,Caribbean,Netherlands Antilles,275000,2010,1,11.97,11.45,7.25,83.89,1.21,10220,52476,29.2,10
Jeanneau,Sun Odyssey 469,46,Caribbean,Sint Maarten (Dutch part),295000,2015,0,14.05,12.54,4.49,92.9,2.24,10809,52476,29.2,5
Lagoon,440,44.6,Caribbean,Netherlands Antilles,310000,2007,1,13.61,12.75,7.7,79.9,1.3,12150,52476,29.2,13
Lagoon,440,44.6,Caribbean,Sint Maarten (Dutch part),345000,2010,1,13.61,12.75,7.7,79.9,1.3,12150,52476,29.2,10
Lagoon,500,51,Caribbean,Netherlands Antilles,465000,2012,1,15.54,14.94,8.53,110.83,1.4,17603,52476,29.2,8
Lagoon,450,45.8,Caribbean,Netherlands Antilles,480000,2015,1,13.96,13.26,7.87,129.88,1.3,15003,52476,29.2,5
Bavaria,38 Cruiser,38,Europe,Netherlands,96568,2009,0,12.3,10.26,3.86,69.77,1.7,6985,52476,29,11
Beneteau,Oceanis Clipper 423,43,Europe,Netherlands,108108,2005,0,16.2,14.63,4.9,124.86,2.4,14000,52476,29,15
Hanse,400,40,Europe,Netherlands,115275,2006,0,12.23,10.8,4.04,83.24,1.98,8500,52476,29,14
Bavaria,42 Cruiser,42,Europe,Netherlands,120862,2006,0,12.99,11.4,3.99,85.47,1.8,9200,52476,29,14
Bavaria,Cruiser 46,46,Europe,Netherlands,133015,2005,0,14.27,12.74,4.35,107.95,2.1,12600,52476,29,15
Hanse,400e,40,Europe,Netherlands,139690,2006,0,12.23,10.8,4.04,83.24,1.98,8500,52476,29,14
Bavaria,40 Cruiser,40,Europe,Netherlands,144549,2011,0,12.99,11.4,3.99,85.47,1.8,9200,52476,29,9
Hanse,400,40,Europe,Netherlands,151716,2010,0,12.23,10.8,4.04,83.24,1.98,8500,52476,29,10
Jeanneau,Sun Odyssey 409,40,Europe,Netherlands,156696,2011,0,14.78,13.23,4.47,108.98,2.23,11290,52476,29,9
Beneteau,First 40 CR,40,Europe,Netherlands,169450,2011,0,12.24,10.67,3.89,78.78,2.45,7536,52476,29,9
Catalina,375,38,Europe,Netherlands,173094,2011,0,11.73,10.49,3.96,60.02,2.08,7031,52476,29,9
Bavaria,44 Vision,45,Europe,Netherlands,176131,2007,0,13.7,11.55,4.39,111.2,1.8,10400,52476,29,13
Hanse,470e,47,Europe,Netherlands,181597,2007,0,14.31,12.6,4.46,110.18,2.35,12200,52476,29,13
Catalina,42 Mk II,42,Europe,Netherlands,182204,2009,0,12.76,10.97,4.22,74.04,2.03,9299,52476,29,11
J Boats,J 122,40,Europe,Netherlands,191363,2007,0,12.19,10.55,3.63,80.36,2.2,6759,52476,29,13
Dehler,44,44,Europe,Netherlands,193137,2007,0,15.15,13.28,7.15,125.3,3,9390,52476,29,13
Dehler,39 SQ,39,Europe,Netherlands,193793,2007,0,11.99,10.7,3.85,88,1.98,7600,52476,29,13
X-Yachts,40,40,Europe,Netherlands,200476,2005,0,12.19,10.71,3.8,89.5,2.1,7450,52476,29,15
Dufour,410 GL,40,Europe,Netherlands,205754,2014,0,12.4,11.2,4.2,79.9,2.1,8940,52476,29,6
Dehler,41,40,Europe,Netherlands,206377,2011,0,12.4,11.5,3.93,91.97,2.15,8195,52476,29,9
Alliaura,Feeling 39 DI,39,Europe,Netherlands,229578,2012,1,11.7,9.92,4.02,80,2,7150,52476,29,8
Beneteau,Oceanis 45,45,Europe,Netherlands,241725,2012,0,13.84,12.8,4.5,99.96,2.16,9547,52476,29,8
Wauquiez,Pilot Saloon 47,47,Europe,Netherlands,290324,2008,0,14.35,12.75,4.51,105.17,2.1,14000,52476,29,12
Tartan,4400,45,Europe,Netherlands,302459,2005,0,13.72,11.43,4.3,87.61,1.68,10886,52476,29,15
Island Packet,440,45,Europe,Netherlands,340008,2006,0,13.94,11.61,4.37,105.07,1.52,14515,52476,29,14
Malo,43 Classic,44,Europe,Netherlands,351047,2005,0,13.4,10.78,3.97,77.3,1.97,11000,52476,29,15
Island Packet,440,45,Europe,Netherlands,358287,2008,0,13.94,11.61,4.37,105.07,1.52,14515,52476,29,12
Hanse,545,53,Europe,Netherlands,361980,2012,0,13.55,12.2,4.38,102.99,2.25,11600,52476,29,8
Dehler,42,42,Europe,Netherlands,361980,2018,0,12.84,11.5,3.91,92.9,2.15,9100,52476,29,2
Nordship,380DS,38,Europe,Netherlands,363209,2009,0,11.6,10.3,3.75,71.54,1.8,9000,52476,29,11
Island Packet,440,45,Europe,Netherlands,376505,2006,0,13.94,11.61,4.37,105.07,1.52,14515,52476,29,14
Dehler,46,46,Europe,Netherlands,460370,2018,0,14.76,12.9,4.35,114.8,2.25,11500,52476,29,2
Dehler,46,46,Europe,Netherlands,460370,2018,0,14.76,12.9,4.35,114.8,2.25,11500,52476,29,2
Contest,45CS,45,Europe,Netherlands,504099,2011,0,13.7,11.64,4.1,103,1.95,13500,52476,29,9
Island Packet,485,52,Europe,Netherlands,533252,2006,0,15.9,13.16,4.67,114.64,1.6,20026,52476,29,14
Fountaine Pajot,Helia 44 Maestro,43.6,Europe,Netherlands,544974,2015,1,13.85,12.95,4.18,77.76,1.9,10900,52476,29,5
Contest,50CS,49,Europe,Netherlands,582470,2007,0,14.99,13.13,4.58,116.13,2.15,17500,52476,29,13
Wauquiez,Pilot Saloon 42,42,Europe,Netherlands,583078,2018,0,12.99,11.79,4.34,90.39,1.65,12043,52476,29,2
Contest,55CS,55,Europe,Netherlands,589128,2007,0,16.75,13.55,4.65,161.5,1.95,24800,52476,29,13
Contest,42CS,45,Europe,Netherlands,637741,2015,0,13.7,11.64,4.1,100.89,1.95,13500,52476,29,5
Sweden Yachts,54,54,Europe,Netherlands,727025,2008,0,14.15,11.9,4.18,105,2.3,12400,52476,29,12
Contest,42CS,45,Europe,Netherlands,728846,2017,0,13.7,11.64,4.1,100.89,1.95,13500,52476,29,3
Bestevaer,49ST,49,Europe,Netherlands,807805,2014,0,14.97,13.72,4.4,104.7,2.1,17000,52476,29,6
Bestevaer,49ST,49,Europe,Netherlands,848957,2009,0,14.97,13.72,4.4,104.7,2.1,17000,52476,29,11
Bestevaer,53ST,53,Europe,Netherlands,911022,2007,0,16.17,14.87,4.64,155.7,2.3,18000,52476,29,13
Hallberg-Rassy,54,55,Europe,Netherlands,1001988,2008,0,16.74,14.3,4.7,141.49,2.3,26300,52476,29,12
Delphia,40,39,Europe,Sweden,159277,2006,0,11.95,11.05,3.94,65.59,2.18,8250,51939,26.8,14
Jeanneau,Sun Odyssey 42i,42,Europe,Sweden,160340,2007,0,12.85,11.6,4.13,70.79,2.13,8410,51939,26.8,13
Elan,Impression 434,44,Europe,Sweden,201697,2006,0,13.41,11.45,4.18,86.21,1.9,10900,51939,26.8,14
Beneteau,First 40,40,Europe,Sweden,201732,2011,0,12.24,10.67,3.89,78.78,2.45,7536,51939,26.8,9
Dehler,45,45,Europe,Sweden,201732,2011,0,13.7,11.99,3.86,96.8,2.2,9700,51939,26.8,9
Lagoon,400,39,Europe,Sweden,236681,2012,1,11.97,11.45,7.25,83.89,1.21,10220,51939,26.8,8
